icao24,dt_s,dist_km,speed_ms,climb_ms,is_fake
3c670c,20.0,5.407,270.35,0.0,0
3c670c,11.0,2.709,246.28,0.0,0
3c670c,31.0,8.637,278.6,0.0,0
3c670c,21.0,5.416,257.93,0.0,0
e4805d,30.0,6.321,210.71,0.0,0
e4805d,28.0,5.843,208.68,0.0,0
e4805d,20.0,4.124,206.2,0.38,0
e4805d,24.0,4.983,207.65,-0.32,0
e4805d,30.0,6.073,202.43,0.25,0
e4805d,27.0,5.582,206.76,-0.85,0
e4805d,19.0,3.814,200.73,-0.4,0
e4805d,31.0,6.21,200.31,0.0,0
e4805d,10.0,2.069,206.93,-0.76,0
e4805d,32.0,6.478,202.43,0.24,0
e4805d,20.0,3.958,197.89,0.0,0
e4805d,10.0,2.013,201.26,0.0,0
e4805d,32.0,6.562,205.05,0.24,0
e4805d,20.0,4.115,205.73,0.38,0
7c4927,30.0,7.284,242.81,1.78,0
7c4927,27.0,6.881,254.86,2.26,0
7c4927,21.0,5.034,239.71,1.45,0
7c4927,24.0,5.845,243.55,6.03,0
7c4927,30.0,7.367,245.55,4.57,0
7c4927,27.0,6.432,238.2,4.8,0
7c4927,19.0,4.586,241.35,7.22,0
7c4927,31.0,7.045,227.25,1.23,0
7c4927,10.0,2.566,256.63,-0.76,0
7c4927,32.0,7.527,235.22,-0.24,0
7c4927,20.0,4.657,232.83,0.38,0
7c4927,10.0,2.337,233.7,0.0,0
7c4927,32.0,7.536,235.5,0.0,0
7c4927,20.0,4.821,241.04,0.0,0
3c671a,30.0,5.685,189.5,-11.18,0
3c671a,28.0,5.4,192.87,-10.34,0
3c671a,21.0,3.808,181.34,-5.81,0
3c671a,23.0,4.587,199.42,-7.95,0
3c671a,31.0,5.873,189.46,-7.87,0
3c671a,27.0,5.217,193.22,-8.18,0
3c671a,19.0,3.672,193.29,-8.02,0
3c671a,31.0,6.157,198.63,-8.11,0
3c671a,10.0,1.966,196.62,-8.38,0
3c671a,32.0,6.377,199.29,-7.86,0
3c671a,20.0,3.985,199.25,-8.0,0
3c671a,10.0,2.075,207.51,-8.38,0
3c671a,32.0,6.247,195.23,-8.1,0
3c671a,19.0,3.952,207.98,-8.42,0
ab772d,30.0,7.68,256.0,0.0,0
ab772d,28.0,7.055,251.96,0.0,0
ab772d,20.0,5.094,254.69,0.0,0
ab772d,24.0,6.013,250.54,0.0,0
ab772d,30.0,7.604,253.47,0.0,0
ab772d,27.0,6.845,253.53,0.0,0
ab772d,19.0,4.834,254.43,0.0,0
ab772d,31.0,7.863,253.66,0.0,0
ab772d,10.0,2.533,253.34,0.0,0
ab772d,32.0,8.171,255.33,0.0,0
ab772d,20.0,4.938,246.89,0.0,0
ab772d,10.0,2.632,263.24,0.0,0
ab772d,32.0,8.145,254.53,0.0,0
ab772d,20.0,4.958,247.91,0.0,0
408092,30.0,8.11,270.34,0.0,0
408092,28.0,7.452,266.15,0.27,0
408092,20.0,5.482,274.11,-0.38,0
408092,24.0,6.417,267.38,0.0,0
408092,30.0,8.003,266.76,0.25,0
408092,27.0,7.395,273.9,-0.28,0
408092,19.0,5.092,267.99,0.4,0
408092,31.0,8.277,267.0,0.0,0
408092,10.0,2.577,257.67,0.0,0
408092,32.0,8.568,267.74,0.0,0
408092,20.0,5.5,274.98,0.0,0
408092,10.0,2.677,267.69,0.0,0
408092,32.0,8.734,272.94,0.0,0
408092,20.0,5.334,266.68,0.0,0
4951cc,31.0,6.367,205.39,2.21,0
4951cc,27.0,5.986,221.72,2.54,0
4951cc,21.0,4.323,205.85,2.54,0
4951cc,24.0,5.118,213.24,0.32,0
4951cc,29.0,6.384,220.13,0.0,0
4951cc,28.0,5.697,203.45,0.0,0
4951cc,18.0,4.066,225.91,0.42,0
4951cc,32.0,6.583,205.72,-0.24,0
4951cc,9.0,2.08,231.08,0.0,0
4951cc,33.0,6.726,203.82,-0.46,0
4951cc,20.0,4.083,204.15,0.76,0
4951cc,10.0,2.177,217.73,0.0,0
4951cc,31.0,6.731,217.12,0.0,0
4951cc,21.0,4.328,206.1,0.0,0
4951ce,31.0,3.5,112.9,16.96,0
4951ce,28.0,3.207,114.55,11.97,0
4951ce,20.0,2.521,126.03,8.76,0
4951ce,24.0,3.335,138.95,13.97,0
4951ce,30.0,4.262,142.07,14.73,0
4951ce,27.0,3.964,146.81,11.29,0
4951ce,19.0,2.82,148.4,12.83,0
4951ce,31.0,4.784,154.31,14.26,0
4951ce,10.0,1.578,157.84,4.57,0
4951ce,32.0,5.48,171.25,5.24,0
4951ce,20.0,3.477,173.87,12.19,0
4951ce,10.0,1.856,185.61,12.95,0
4951ce,32.0,5.699,178.11,12.62,0
4951ce,20.0,3.509,175.44,12.19,0
7c4929,30.0,5.249,174.95,-11.68,0
7c4929,28.0,4.788,170.99,-1.09,0
7c4929,20.0,3.261,163.06,0.0,0
7c4929,24.0,3.596,149.84,0.0,0
7c4929,30.0,3.845,128.17,0.0,0
7c4929,27.0,3.171,117.45,0.0,0
7c4929,19.0,2.092,110.1,0.0,0
7c4929,31.0,3.305,106.63,0.0,0
7c4929,10.0,1.092,109.2,0.0,0
7c4929,32.0,3.332,104.14,0.0,0
7c4929,20.0,2.51,125.51,0.0,0
7c4929,10.0,1.303,130.33,0.0,0
7c4929,32.0,4.11,128.43,0.0,0
7c4929,20.0,2.558,127.88,0.0,0
7c7f7f,30.0,0.022,0.74,0.0,0
7c7f7f,28.0,0.022,0.79,0.0,0
7c7f7f,18.0,0.0,0.0,0.0,0
7c7f7f,24.0,0.024,1.01,0.0,0
7c7f7f,29.0,0.0,0.0,0.0,0
7c7f7f,17.0,0.015,0.86,0.0,0
7c7f7f,27.0,0.035,1.28,0.0,0
7c7f7f,34.0,0.022,0.65,0.0,0
7c7f7f,5.0,0.0,0.0,0.0,0
7c7f7f,14.0,0.009,0.67,0.0,0
7c7f7f,86.0,0.067,0.78,0.0,0
7c7f7f,21.0,0.022,1.04,0.0,0
3c6589,30.0,4.879,162.65,-0.25,0
3c6589,28.0,4.346,155.2,0.0,0
3c6589,20.0,3.258,162.89,0.0,0
3c6589,24.0,3.77,157.07,0.0,0
3c6589,30.0,4.758,158.58,0.0,0
3c6589,27.0,4.211,155.98,-0.28,0
3c6589,19.0,2.966,156.08,-4.41,0
3c6589,31.0,4.373,141.05,-6.64,0
3c6589,10.0,1.399,139.92,-4.57,0
3c6589,32.0,4.566,142.7,-5.24,0
3c6589,20.0,2.785,139.24,-4.19,0
3c6589,10.0,1.415,141.53,-0.76,0
3c6589,32.0,4.417,138.02,-0.24,0
3c6589,20.0,2.741,137.06,-1.9,0
aaca04,38.0,2.403,63.25,0.2,0
aaca04,36.0,2.265,62.92,-0.21,0
aaca04,75.0,4.786,63.81,0.1,0
aaca04,22.0,1.412,64.18,-0.35,0
447852,199.0,0.609,3.06,0.0,0
447852,183.0,1.068,5.84,0.0,0
447852,31.0,0.0,0.0,0.0,0
447852,21.0,0.0,0.0,0.0,0
3c6584,30.0,4.046,134.86,-5.84,0
3c6584,28.0,3.624,129.42,-5.99,0
3c6584,20.0,2.403,120.16,-3.05,0
3c6584,24.0,2.526,105.25,0.0,0
3c6584,30.0,2.724,90.81,0.0,0
3c6584,27.0,2.303,85.29,0.0,0
3c6584,19.0,1.531,80.59,0.0,0
3c6584,31.0,2.621,84.55,0.0,0
3c6584,10.0,0.789,78.9,0.0,0
3c6584,32.0,2.646,82.67,0.0,0
3c6584,20.0,1.684,84.22,0.0,0
3c6584,10.0,0.817,81.71,0.0,0
3c6584,32.0,2.547,79.59,0.0,0
3c6584,20.0,1.615,80.74,0.0,0
3c6588,30.0,5.644,188.12,13.72,0
3c6588,28.0,5.459,194.95,15.51,0
3c6588,20.0,4.054,202.69,14.1,0
3c6588,24.0,5.006,208.58,16.19,0
3c6588,30.0,6.423,214.09,13.46,0
3c6588,27.0,5.894,218.3,13.83,0
3c6588,19.0,4.118,216.72,13.23,0
3c6588,31.0,7.012,226.2,13.27,0
3c6588,10.0,2.253,225.33,11.43,0
3c6588,32.0,7.409,231.54,9.76,0
3c6588,20.0,4.788,239.42,12.57,0
3c6588,10.0,2.303,230.3,9.91,0
3c6588,32.0,7.745,242.02,9.05,0
3c6588,20.0,4.945,247.26,10.29,0
3c6586,30.0,5.926,197.54,-12.45,0
3c6586,28.0,5.434,194.07,-12.79,0
3c6586,20.0,3.823,191.14,-12.57,0
3c6586,24.0,4.487,186.94,-13.02,0
3c6586,30.0,5.663,188.78,-12.45,0
3c6586,27.0,5.164,191.24,-12.14,0
3c6586,19.0,3.788,199.36,-13.23,0
3c6586,31.0,6.306,203.41,-12.54,0
3c6586,10.0,2.134,213.36,-12.95,0
3c6586,32.0,6.869,214.66,-11.67,0
3c6586,20.0,4.206,210.29,-7.24,0
3c6586,10.0,2.128,212.76,-7.62,0
3c6586,32.0,6.646,207.7,-7.62,0
3c6586,20.0,4.135,206.76,-7.62,0
3c6585,30.0,5.997,199.9,5.08,0
3c6585,28.0,5.376,192.0,3.27,0
3c6585,20.0,4.106,205.31,5.33,0
3c6585,24.0,4.688,195.33,4.76,0
3c6585,31.0,5.983,193.0,4.92,0
3c6585,26.0,5.229,201.13,5.57,0
3c6585,19.0,3.752,197.45,2.81,0
3c6585,31.0,6.09,196.47,0.25,0
3c6585,10.0,1.984,198.38,0.0,0
3c6585,33.0,6.338,192.08,0.0,0
3c6585,20.0,3.996,199.8,-0.38,0
3c6585,10.0,1.923,192.25,0.76,0
3c6585,31.0,6.3,203.23,0.0,0
3c6585,21.0,4.032,191.98,0.0,0
3c658d,30.0,0.489,16.29,0.0,0
3c658d,34.0,0.302,8.88,0.0,0
3c658d,21.0,0.375,17.85,0.0,0
3c658d,24.0,0.293,12.21,0.0,0
3c658d,29.0,0.257,8.86,0.0,0
3c658d,27.0,0.211,7.81,0.0,0
3c658d,20.0,0.167,8.33,0.0,0
3c658d,29.0,0.239,8.23,0.0,0
3c658d,11.0,0.092,8.36,0.0,0
3c658d,33.0,0.252,7.63,0.0,0
3c658d,8.0,0.031,3.83,0.0,0
3c658d,73.0,0.489,6.7,0.0,0
a5cc35,30.0,6.351,211.69,-2.79,0
a5cc35,28.0,5.863,209.4,-12.25,0
a5cc35,20.0,4.114,205.72,-13.72,0
a5cc35,24.0,5.05,210.43,-14.61,0
a5cc35,30.0,6.339,211.29,-10.92,0
a5cc35,27.0,5.694,210.87,-11.01,0
a5cc35,19.0,4.024,211.8,-10.83,0
a5cc35,31.0,6.529,210.63,-10.57,0
a5cc35,10.0,2.116,211.55,-11.43,0
a5cc35,32.0,6.545,204.53,-10.72,0
a5cc35,20.0,4.056,202.8,-10.67,0
a5cc35,10.0,2.118,211.76,-11.43,0
a5cc35,32.0,6.343,198.22,-10.48,0
a5cc35,20.0,4.086,204.31,-11.05,0
3c658e,30.0,5.207,173.57,-12.95,0
3c658e,28.0,4.834,172.63,-12.52,0
3c658e,21.0,3.419,162.8,-12.34,0
3c658e,24.0,4.058,169.09,-12.7,0
3c658e,30.0,5.006,166.87,-12.7,0
3c658e,26.0,4.46,171.56,-15.53,0
3c658e,19.0,3.204,168.61,-15.24,0
3c658e,31.0,5.269,169.95,-14.01,0
3c658e,11.0,1.66,150.89,-4.85,0
3c658e,32.0,4.913,153.53,-4.76,0
3c658e,20.0,2.861,143.07,-4.95,0
3c658e,9.0,1.341,149.0,-7.62,0
3c658e,32.0,4.317,134.9,-8.57,0
3c658e,20.0,2.654,132.69,-9.14,0
7c6c53,30.0,0.0,0.0,0.0,0
7c6c53,30.0,0.0,0.0,0.0,0
7c6c53,20.0,0.0,0.0,0.0,0
7c6c53,20.0,0.0,0.0,0.0,0
7c6c53,34.0,0.141,4.15,0.0,0
7c6c53,28.0,0.152,5.43,0.0,0
7c6c53,19.0,0.18,9.47,0.0,0
7c6c53,30.0,0.338,11.26,0.0,0
7c6c53,11.0,0.113,10.23,0.0,0
7c6c53,32.0,0.239,7.48,0.0,0
7c6c53,20.0,0.204,10.18,0.0,0
7c6c53,9.0,0.114,12.71,0.0,0
7c6c53,33.0,0.186,5.64,0.0,0
7c6c53,20.0,0.014,0.71,0.0,0
7c6c52,30.0,0.0,0.0,0.0,0
7c6c52,30.0,0.0,0.0,0.0,0
7c6c52,21.0,0.0,0.0,0.0,0
7c6c52,19.0,0.0,0.0,0.0,0
7c6c52,30.0,0.0,0.0,0.0,0
7c6c52,30.0,0.0,0.0,0.0,0
7c6c52,15.0,0.0,0.0,0.0,0
7c6c52,35.0,0.0,0.0,0.0,0
7c6c52,5.0,0.0,0.0,0.0,0
7c6c52,25.0,0.0,0.0,0.0,0
7c6c52,30.0,0.0,0.0,0.0,0
7c6c52,10.0,0.0,0.0,0.0,0
7c6c52,36.0,0.0,0.0,0.0,0
7c6c52,14.0,0.0,0.0,0.0,0
02a1a3,30.0,4.788,159.62,-6.1,0
02a1a3,28.0,4.292,153.27,-3.27,0
02a1a3,21.0,2.916,138.85,-1.81,0
02a1a3,23.0,3.575,155.43,-0.33,0
02a1a3,30.0,4.27,142.33,-3.3,0
02a1a3,28.0,4.047,144.53,-13.06,0
02a1a3,18.0,2.941,163.36,-10.16,0
02a1a3,32.0,4.757,148.66,-6.91,0
02a1a3,10.0,1.525,152.48,-6.1,0
02a1a3,31.0,4.681,151.0,-7.62,0
02a1a3,20.0,2.907,145.36,-7.24,0
02a1a3,11.0,1.368,124.35,-5.54,0
02a1a3,32.0,4.345,135.78,-8.57,0
02a1a3,19.0,2.495,131.34,-4.41,0
02a1a2,30.0,6.987,232.9,-0.25,0
02a1a2,28.0,6.402,228.65,0.27,0
02a1a2,20.0,4.633,231.66,-0.38,0
02a1a2,24.0,5.581,232.53,0.32,0
02a1a2,30.0,6.91,230.32,0.0,0
02a1a2,27.0,6.145,227.6,0.0,0
02a1a2,19.0,4.428,233.07,0.0,0
02a1a2,31.0,7.14,230.31,0.0,0
02a1a2,10.0,2.3,230.03,0.76,0
02a1a2,32.0,7.328,228.99,-0.24,0
02a1a2,20.0,4.551,227.54,-0.76,0
02a1a2,10.0,2.319,231.89,0.76,0
02a1a2,32.0,7.318,228.7,-0.24,0
02a1a2,20.0,4.621,231.03,0.0,0
aa44ad,30.0,7.569,252.29,0.0,0
aa44ad,28.0,7.043,251.55,0.0,0
aa44ad,20.0,4.987,249.34,0.0,0
aa44ad,24.0,6.0,250.01,0.0,0
aa44ad,30.0,7.418,247.28,0.0,0
aa44ad,27.0,6.754,250.13,0.0,0
aa44ad,19.0,4.667,245.62,0.0,0
aa44ad,31.0,7.651,246.79,0.0,0
aa44ad,10.0,2.38,238.01,0.0,0
aa44ad,32.0,7.839,244.97,0.0,0
aa44ad,20.0,4.974,248.68,0.0,0
aa44ad,10.0,2.426,242.61,0.0,0
aa44ad,32.0,7.883,246.35,0.0,0
aa44ad,20.0,4.828,241.42,0.0,0
aa44ac,30.0,8.291,276.38,0.0,0
aa44ac,28.0,7.532,268.99,0.0,0
aa44ac,20.0,5.315,265.75,0.0,0
aa44ac,24.0,6.585,274.39,0.0,0
aa44ac,30.0,8.064,268.8,0.0,0
aa44ac,27.0,7.449,275.88,0.0,0
aa44ac,19.0,5.089,267.85,0.0,0
aa44ac,31.0,8.301,267.76,0.0,0
aa44ac,10.0,2.76,276.01,0.0,0
aa44ac,32.0,8.684,271.39,0.0,0
aa44ac,20.0,5.402,270.11,0.0,0
aa44ac,10.0,2.798,279.84,0.0,0
aa44ac,32.0,8.689,271.52,0.0,0
aa44ac,20.0,5.425,271.27,0.0,0
c02ec7,30.0,6.752,225.06,0.0,0
c02ec7,29.0,6.334,218.42,0.26,0
c02ec7,20.0,4.533,226.63,0.0,0
c02ec7,23.0,5.448,236.86,-0.33,0
c02ec7,30.0,6.702,223.4,0.25,0
c02ec7,27.0,6.277,232.48,0.0,0
c02ec7,19.0,4.281,225.31,-0.4,0
c02ec7,31.0,7.229,233.18,0.25,0
c02ec7,10.0,2.285,228.47,0.0,0
c02ec7,33.0,7.424,224.96,0.0,0
c02ec7,19.0,4.534,238.61,-0.4,0
c02ec7,10.0,2.256,225.61,0.0,0
c02ec7,33.0,7.316,221.7,0.23,0
c02ec7,19.0,4.584,241.29,-0.4,0
3c6595,30.0,5.887,196.22,-0.25,0
3c6595,28.0,5.544,197.99,0.27,0
3c6595,20.0,3.925,196.27,0.38,0
3c6595,24.0,4.643,193.48,-0.32,0
3c6595,30.0,5.923,197.42,0.0,0
3c6595,27.0,5.236,193.94,-0.28,0
3c6595,19.0,3.673,193.3,0.0,0
3c6595,31.0,5.963,192.36,-0.25,0
3c6595,10.0,1.981,198.05,0.0,0
3c6595,32.0,6.206,193.94,0.24,0
3c6595,20.0,3.9,194.98,0.0,0
3c6595,10.0,1.982,198.17,0.76,0
3c6595,32.0,6.316,197.38,0.0,0
3c6595,20.0,3.872,193.62,0.0,0
a533ca,31.0,6.235,201.11,-2.7,0
a533ca,28.0,5.667,202.4,-2.99,0
a533ca,20.0,4.062,203.09,-7.24,0
a533ca,24.0,4.846,201.92,-7.3,0
a533ca,30.0,5.636,187.88,-6.86,0
a533ca,27.0,5.482,203.04,-7.62,0
a533ca,19.0,4.04,212.65,-8.82,0
a533ca,31.0,6.05,195.17,-9.09,0
a533ca,10.0,1.854,185.44,-8.38,0
a533ca,32.0,6.019,188.08,-9.05,0
a533ca,20.0,3.586,179.29,-8.0,0
a533ca,10.0,1.854,185.39,-8.38,0
a533ca,32.0,5.474,171.07,-7.86,0
a533ca,20.0,3.731,186.53,-8.38,0
abfd23,30.0,5.324,177.46,-5.08,0
abfd23,28.0,4.97,177.52,-5.17,0
abfd23,20.0,3.392,169.61,-4.57,0
abfd23,24.0,4.078,169.92,-5.4,0
abfd23,30.0,5.13,171.0,-5.08,0
abfd23,27.0,4.525,167.58,-4.8,0
abfd23,19.0,3.22,169.49,-5.61,0
abfd23,31.0,5.161,166.49,-4.67,0
abfd23,10.0,1.616,161.56,-6.1,0
abfd23,32.0,5.269,164.66,-5.0,0
abfd23,20.0,3.245,162.23,-4.95,0
abfd23,10.0,1.54,153.98,-4.57,0
abfd23,32.0,4.846,151.42,-2.62,0
abfd23,20.0,3.025,151.23,-4.95,0
39d314,30.0,6.522,217.4,0.0,0
39d314,28.0,5.968,213.13,0.0,0
39d314,20.0,4.296,214.8,0.0,0
39d314,24.0,5.14,214.16,0.0,0
39d314,30.0,6.342,211.41,0.0,0
39d314,27.0,5.778,214.0,0.0,0
39d314,19.0,4.068,214.08,0.0,0
39d314,31.0,6.581,212.29,0.0,0
39d314,10.0,2.141,214.1,0.0,0
39d314,32.0,6.729,210.29,0.0,0
39d314,20.0,4.395,219.77,0.0,0
39d314,10.0,2.033,203.27,0.0,0
39d314,32.0,6.892,215.38,0.0,0
39d314,20.0,4.251,212.55,0.0,0
39d315,30.0,6.678,222.61,0.0,0
39d315,28.0,6.187,220.96,0.0,0
39d315,19.0,4.366,229.81,0.0,0
39d315,25.0,5.451,218.03,0.0,0
39d315,29.0,6.567,226.44,0.0,0
39d315,27.0,6.107,226.2,0.0,0
39d315,19.0,4.225,222.38,0.0,0
39d315,31.0,6.837,220.54,0.0,0
39d315,11.0,2.278,207.11,0.0,0
39d315,31.0,6.984,225.29,0.0,0
39d315,20.0,4.468,223.38,0.38,0
39d315,10.0,2.209,220.87,-0.76,0
39d315,33.0,7.137,216.27,0.0,0
39d315,20.0,4.379,218.95,0.0,0
a4bf95,30.0,7.235,241.17,0.0,0
a4bf95,28.0,7.346,262.35,0.0,0
a4bf95,20.0,4.794,239.72,0.0,0
a4bf95,22.0,4.709,214.06,0.0,0
a4bf95,32.0,9.176,286.74,0.0,0
a4bf95,27.0,6.854,253.86,0.0,0
a4bf95,18.0,4.607,255.95,0.0,0
a4bf95,32.0,7.705,240.79,0.0,0
a4bf95,10.0,2.68,268.04,0.0,0
a4bf95,32.0,8.17,255.32,0.0,0
a4bf95,20.0,5.034,251.71,0.0,0
a4bf95,10.0,2.733,273.25,0.0,0
a4bf95,32.0,7.953,248.53,0.0,0
a4bf95,20.0,5.042,252.11,0.0,0
39d318,30.0,7.352,245.07,0.0,0
39d318,28.0,6.919,247.1,0.0,0
39d318,20.0,4.879,243.94,0.0,0
39d318,24.0,5.831,242.97,0.0,0
39d318,30.0,7.389,246.3,0.0,0
39d318,28.0,6.565,234.47,0.0,0
39d318,18.0,4.702,261.21,0.0,0
39d318,32.0,7.573,236.64,0.0,0
39d318,9.0,2.448,271.98,0.0,0
39d318,32.0,7.768,242.74,0.0,0
39d318,20.0,5.052,252.58,0.0,0
39d318,10.0,2.434,243.43,0.0,0
39d318,32.0,7.829,244.66,0.0,0
39d318,20.0,5.02,251.01,0.0,0
39d313,30.0,7.529,250.96,0.0,0
39d313,28.0,7.027,250.98,0.0,0
39d313,20.0,5.062,253.09,0.0,0
39d313,24.0,6.158,256.59,0.0,0
39d313,30.0,7.573,252.42,0.0,0
39d313,27.0,6.847,253.6,0.0,0
39d313,19.0,4.836,254.55,0.0,0
39d313,31.0,7.991,257.76,0.0,0
39d313,10.0,2.475,247.47,0.0,0
39d313,32.0,8.194,256.06,0.0,0
39d313,20.0,5.108,255.41,0.0,0
39d313,10.0,2.604,260.37,0.0,0
39d313,32.0,8.142,254.42,0.0,0
39d313,20.0,5.098,254.9,0.0,0
4690fa,31.0,7.385,238.22,0.0,0
4690fa,27.0,6.849,253.68,0.0,0
4690fa,21.0,4.923,234.42,0.0,0
4690fa,24.0,5.97,248.76,0.32,0
4690fa,30.0,7.451,248.36,-0.25,0
4690fa,26.0,6.571,252.74,0.29,0
4690fa,20.0,4.779,238.93,2.67,0
4690fa,30.0,7.64,254.68,2.79,0
4690fa,10.0,2.461,246.14,3.81,0
4690fa,32.0,8.008,250.25,3.57,0
4690fa,20.0,4.879,243.94,0.38,0
4690fa,11.0,2.506,227.84,0.69,0
4690fa,32.0,7.886,246.44,-0.24,0
4690fa,20.0,4.934,246.71,0.0,0
a773a6,30.0,2.189,72.98,7.37,0
a773a6,28.0,2.308,82.42,8.44,0
a773a6,20.0,1.717,85.84,9.53,0
a773a6,24.0,2.068,86.18,10.8,0
a773a6,30.0,2.593,86.45,11.68,0
a773a6,27.0,2.264,83.87,10.44,0
a773a6,19.0,1.507,79.31,10.03,0
a773a6,31.0,2.668,86.06,9.83,0
a773a6,10.0,0.876,87.58,6.86,0
a773a6,32.0,2.917,91.14,9.05,0
a773a6,20.0,1.877,93.85,8.38,0
a773a6,10.0,0.919,91.85,8.38,0
a773a6,32.0,3.024,94.5,8.1,0
a773a6,20.0,1.9,94.98,6.86,0
47bf9d,30.0,4.238,141.28,10.92,0
47bf9d,28.0,4.128,147.42,5.44,0
47bf9d,20.0,3.177,158.85,8.0,0
47bf9d,24.0,3.94,164.16,10.16,0
47bf9d,30.0,4.881,162.7,11.43,0
47bf9d,27.0,4.491,166.34,12.7,0
47bf9d,19.0,3.15,165.79,12.03,0
47bf9d,31.0,5.111,164.86,12.29,0
47bf9d,10.0,1.674,167.45,11.43,0
47bf9d,32.0,5.352,167.26,9.29,0
47bf9d,20.0,3.438,171.91,9.14,0
47bf9d,10.0,1.704,170.38,9.14,0
47bf9d,32.0,5.579,174.33,9.53,0
47bf9d,20.0,3.45,172.5,9.53,0
7c49fb,30.0,3.851,128.37,0.0,0
7c49fb,28.0,3.64,130.0,-2.18,0
7c49fb,20.0,2.575,128.76,-6.86,0
7c49fb,24.0,3.046,126.9,-6.67,0
7c49fb,30.0,3.78,126.01,-6.6,0
7c49fb,27.0,3.3,122.22,-6.49,0
7c49fb,19.0,2.466,129.76,-6.82,0
7c49fb,31.0,3.935,126.93,-6.64,0
7c49fb,10.0,1.297,129.72,-9.14,0
7c49fb,32.0,4.101,128.16,-7.38,0
7c49fb,20.0,2.528,126.39,-6.48,0
7c49fb,10.0,1.292,129.22,-7.62,0
7c49fb,32.0,4.028,125.88,-6.67,0
7c49fb,20.0,2.434,121.71,-6.48,0
a5cc53,30.0,1.531,51.02,0.0,0
a5cc53,28.0,1.417,50.61,-0.27,0
a5cc53,20.0,1.047,52.34,0.0,0
a5cc53,24.0,1.186,49.42,0.64,0
a5cc53,30.0,1.433,47.77,0.0,0
a5cc53,27.0,1.33,49.27,-4.8,0
a5cc53,19.0,0.958,50.41,-1.6,0
a5cc53,31.0,1.504,48.5,0.25,0
a5cc53,10.0,0.511,51.13,0.0,0
a5cc53,32.0,1.759,54.96,-0.71,0
a5cc53,20.0,1.217,60.85,-3.43,0
a5cc53,10.0,0.61,61.04,-3.05,0
a5cc53,32.0,1.555,48.6,-1.67,0
a5cc53,20.0,0.675,33.75,-2.29,0
39d30e,30.0,0.0,0.0,0.0,0
39d30e,25.0,0.0,0.0,0.0,0
39d30e,20.0,0.0,0.0,0.0,0
39d30e,26.0,0.0,0.0,0.0,0
39d30e,30.0,0.0,0.0,0.0,0
39d30e,24.0,0.0,0.0,0.0,0
39d30e,20.0,0.0,0.0,0.0,0
39d30e,31.0,0.0,0.0,0.0,0
39d30e,10.0,0.0,0.0,0.0,0
39d30e,35.0,0.0,0.0,0.0,0
39d30e,14.0,0.0,0.0,0.0,0
39d30e,11.0,0.0,0.0,0.0,0
39d30e,29.0,0.0,0.0,0.0,0
39d30e,25.0,0.0,0.0,0.0,0
39d30f,30.0,6.247,208.25,0.0,0
39d30f,28.0,5.925,211.59,0.0,0
39d30f,20.0,4.221,211.07,0.0,0
39d30f,24.0,5.124,213.52,0.0,0
39d30f,30.0,6.401,213.36,0.0,0
39d30f,27.0,5.719,211.8,0.0,0
39d30f,19.0,4.182,220.11,0.0,0
39d30f,31.0,6.589,212.55,0.0,0
39d30f,10.0,2.223,222.29,0.0,0
39d30f,32.0,6.925,216.39,0.0,0
39d30f,20.0,4.255,212.77,0.0,0
39d30f,10.0,2.182,218.22,0.0,0
39d30f,32.0,6.881,215.05,0.0,0
39d30f,20.0,4.314,215.7,0.0,0
7c49fe,30.0,0.137,4.57,0.0,0
7c49fe,28.0,0.13,4.63,0.0,0
7c49fe,20.0,0.094,4.68,0.0,0
7c49fe,24.0,0.123,5.13,0.0,0
7c49fe,30.0,0.101,3.35,0.0,0
7c49fe,27.0,0.024,0.89,0.0,0
7c49fe,16.0,0.0,0.0,0.0,0
7c49fe,30.0,0.0,0.0,0.0,0
7c49fe,10.0,0.0,0.0,0.0,0
7c49fe,36.0,0.074,2.05,0.0,0
7c49fe,20.0,0.039,1.96,0.0,0
7c49fe,10.0,0.209,20.91,0.0,0
7c49fe,32.0,1.614,50.43,0.0,0
7c49fe,20.0,1.039,51.94,7.24,0
a5cc3c,30.0,0.0,0.0,0.0,0
a5cc3c,30.0,0.0,0.0,0.0,0
a5cc3c,21.0,0.0,0.0,0.0,0
a5cc3c,20.0,0.0,0.0,0.0,0
a5cc3c,30.0,0.0,0.0,0.0,0
a5cc3c,29.0,0.0,0.0,0.0,0
a5cc3c,18.0,0.0,0.0,0.0,0
a5cc3c,32.0,0.0,0.0,0.0,0
a5cc3c,11.0,0.0,0.0,0.0,0
a5cc3c,30.0,0.0,0.0,0.0,0
a5cc3c,20.0,0.0,0.0,0.0,0
a5cc3c,10.0,0.0,0.0,0.0,0
a5cc3c,30.0,0.0,0.0,0.0,0
a5cc3c,25.0,0.0,0.0,0.0,0
c02ee7,30.0,6.742,224.73,-5.59,0
c02ee7,28.0,6.415,229.1,-10.61,0
c02ee7,20.0,4.377,218.83,-8.38,0
c02ee7,24.0,5.379,224.14,-11.11,0
c02ee7,30.0,6.595,219.84,-9.65,0
c02ee7,27.0,5.938,219.93,-9.31,0
c02ee7,19.0,4.021,211.61,-11.23,0
c02ee7,31.0,6.462,208.45,-13.77,0
c02ee7,10.0,2.077,207.68,-15.24,0
c02ee7,32.0,6.465,202.04,-13.33,0
c02ee7,20.0,3.811,190.54,-11.05,0
